,0,1
12076,184,34404164685918
12077,184,34421820698293
12078,184,31384489062526
12079,184,31402150860657
12080,184,3129617956415
12081,184,3130501055207
12082,184,3149045934357
12083,184,31481628533356
12084,184,33327083969323
12085,184,33362400087003
12086,184,33062208773194
12087,184,3307103806904
12088,184,33450689789169
12089,184,3342420296732
12090,184,35286923877274
12091,184,35304578198804
12092,184,35022104996688
12093,184,35013277569635
12094,184,35216306253022
12095,184,35189824504448
12096,184,24219838375387
12097,184,2424635166834
12098,184,24396592220387
12099,184,24440780151738
12100,184,24688228650479
12101,184,24705903288915
12102,184,21568123633844
12103,184,21594644560304
12104,184,2147971999413
12105,184,21497400789957
12106,184,2177144878525
12107,184,21762608654603
12108,184,2351278907915
12109,184,23556981250107
12110,184,2324763160115
12111,184,23265309003813
12112,184,2373374781393
12113,184,23707233045593
12114,184,26455524665022
12115,184,26473195913246
12116,184,2619045187427
12117,184,26181615983234
12118,184,26384839333178
12119,184,26358332193922
12120,187,02057786836517
12121,187,0202347821621
12122,187,02315097476574
12123,187,02306520569311
12124,187,01937706114722
12125,187,01963437827777
12126,187,03773057383034
12127,187,0373875505515
12128,187,04201825865965
12129,187,04210401035112
12130,187,03824510638947
12131,187,0386738813596
12132,187,0660256617337
12133,187,06593993197237
12134,187,0677402404598
12135,187,06782596857107
12136,187,0667972260499
12137,187,06696868392254
12138,187,02795391728577
12139,187,02821121081644
12140,187,02966919411875
12141,187,0300980084111
12142,187,03249933211112
12143,187,03267085287303
12144,186,7629088456876
12145,186,7625648121453
12146,186,76548905685476
12147,186,76540305096447
12148,186,76170472274435
12149,186,76196275039644
12150,186,75430762685778
12151,186,75396356162486
12152,186,75602793400626
12153,186,7558559047176
12154,186,75224321644322
12155,186,75241525238766
12156,186,78268864300418
12157,186,78260265295262
12158,186,78182873892533
12159,186,78165675715945
12160,186,78088283529362
12161,186,7807968435793
12162,186,74450127086777
12163,186,7447593460625
12164,186,74364101506706
12165,186,74381306686126
12166,186,746479829132
12167,186,74639380573143
12168,186,95193556287362
12169,186,95159222468476
12170,186,95622718383453
12171,186,95631301424405
12172,186,9524505677924
12173,186,95287973639057
12174,186,92618169839744
12175,186,92583826559456
12176,186,92789884348284
12177,186,92772713039398
12178,186,92412108265052
12179,186,92429280236468
12180,186,97339169769276
12181,186,97347751234423
12182,186,9708172215187
12183,186,97064558725296
12184,186,9717612043479
12185,186,97150375543072
12186,186,93528220788704
12187,186,93571145531928
12188,186,9327066818951
12189,186,93287838583586
12190,186,9374284253356
12191,186,93717088184383
12192,187,23732819061325
12193,187,23724261764772
12194,187,23903963349792
12195,187,23912520482088
12196,187,23809834378312
12197,187,23826948807155
12198,187,21165279204678
12199,187,21156719560759
12200,187,21079682413264
12201,187,21062562961052
12202,187,2098552503864
12203,187,20976965230346
12204,187,23048210618566
12205,187,23056768533098
12206,187,2279146954458
12207,187,22774353222627
12208,187,2288560875594
12209,187,22859934519454
12210,187,22098233471428
12211,187,22115351029666
12212,187,21841466341675
12213,187,21832907316053
12214,187,22029762925473
12215,187,22004086341622
12216,186,85626710504545
12217,186,85652487160397
12218,186,85798553533584
12219,186,8584151379699
12220,186,86082087621634
12221,186,86099271229216
12222,186,83048685694024
12223,186,83074469464057
12224,186,82962739279927
12225,186,82979928626003
12226,186,83246359445621
12227,186,83237765021659
12228,186,84939306779137
12229,186,84982270993765
12230,186,84681517341997
12231,186,84698703525777
12232,186,85154125876477
12233,186,85128347845603
12234,186,8780029196466
12235,186,8781747241258
12236,186,87542581455008
12237,186,87533990982269
12238,186,87731569857073
12239,186,87705798936418
12240,150,61414871064844
12241,150,6145454541505
12242,150,60885859754745
12243,150,60872633995837
12244,150,61322296768174
12245,150,61269396659128
12246,150,61414871064844
12247,150,6145454541505
12248,150,60885859754745
12249,150,60872633995837
12250,150,61322296768174
12251,150,61269396659128
12252,150,55593701473822
12253,150,55580466415353
12254,150,55593701473822
12255,150,55580466415353
12256,150,5544811455083
12257,150,5544811455083
12258,150,59999682544714
12259,150,5994677314352
12260,150,59999682544714
12261,150,5994677314352
12262,150,59417658683097
12263,150,59417658683097
12264,151,27250763558737
12265,151,2729009332522
12266,151,26726347129153
12267,151,2671323625253
12268,151,27158993308285
12269,151,27106552665242
12270,151,33802903311903
12271,151,33842199030454
12272,151,33933888246827
12273,151,33986281585945
12274,151,34366122445968
12275,151,34379220066594
12276,151,28037320035008
12277,151,2802421143063
12278,151,2869272129135
12279,151,2874515093874
12280,151,28548537887224
12281,151,28614076138888
12282,151,3240122255911
12283,151,32348818243375
12284,151,3305624588348
12285,151,33069345771594
12286,151,32479828352177
12287,151,32545332555915
12288,151,27250763558737
12289,151,2729009332522
12290,151,26726347129153
12291,151,2671323625253
12292,151,27158993308285
12293,151,27106552665242
12294,151,33802903311903
12295,151,33842199030454
12296,151,33933888246827
12297,151,33986281585945
12298,151,34366122445968
12299,151,34379220066594
12300,151,28037320035008
12301,151,2802421143063
12302,151,2869272129135
12303,151,2874515093874
12304,151,28548537887224
12305,151,28614076138888
12306,151,3240122255911
12307,151,32348818243375
12308,151,3305624588348
12309,151,33069345771594
12310,151,32479828352177
12311,151,32545332555915
12312,150,68817130680924
12313,150,68803918840774
12314,150,68817130680924
12315,150,68803918840774
12316,150,68671799165045
12317,150,68671799165045
12318,150,75420151157232
12319,150,7540695088811
12320,150,76080135141646
12321,150,7613293136418
12322,150,75934943622957
12323,150,760009401145
12324,150,75420151157232
12325,150,7540695088811
12326,150,76080135141646
12327,150,7613293136418
12328,150,75934943622957
12329,150,760009401145
12330,150,7395478013438
12331,150,7395478013438
12332,150,74614892433482
12333,150,7468090048379
12334,150,74614892433482
12335,150,7468090048379
12336,151,1272409653185
12337,151,12671555663235
12338,151,1272409653185
12339,151,12671555663235
12340,151,12146126882828
12341,151,12146126882828
12342,151,19288830244255
12343,151,19236334992036
12344,151,19944990141678
12345,151,19958112758738
12346,151,1936757243909
12347,151,19433190308263
12348,151,19288830244255
12349,151,19236334992036
12350,151,19944990141678
12351,151,19958112758738
12352,151,1936757243909
12353,151,19433190308263
12354,151,13459630336303
12355,151,13459630336303
12356,151,1411629645476
12357,151,1418195992834
12358,151,1411629645476
12359,151,1418195992834
12360,146,53734870727212
12361,146,53776783327737
12362,146,53176013141987
12363,146,53162041156173
12364,146,53637073726924
12365,146,53581189140667
12366,146,53734870727212
12367,146,53776783327737
12368,146,53176013141987
12369,146,53162041156173
12370,146,53637073726924
12371,146,53581189140667
12372,146,47585091198349
12373,146,47571108544383
12374,146,47585091198349
12375,146,47571108544383
12376,146,47431280536443
12377,146,47431280536443
12378,146,52239831174091
12379,146,52183935928917
12380,146,52239831174091
12381,146,52183935928917
12382,146,51624960020425
12383,146,51624960020425
12384,146,81623573421444
12385,146,8166532694244
12386,146,81066837113394
12387,146,81052918164676
12388,146,81526147615546
12389,146,81470475145915
12390,146,84406621816123
12391,146,84448359512095
12392,146,84128364446073
12393,146,8414227756504
12394,146,84587483451787
12395,146,8455965887474
12396,146,78282521987265
12397,146,78268597757483
12398,146,78561001035345
12399,146,7857492471038
12400,146,7840783886652
12401,146,78435686771326
12402,146,82917822156384
12403,146,82862160239793
12404,146,83196125409225
12405,146,8316829555868
12406,146,82583844326302
12407,146,82611676392457
12408,146,81623573421444
12409,146,8166532694244
12410,146,81066837113394
12411,146,81052918164676
12412,146,81526147615546
12413,146,81470475145915
12414,146,84406621816123
12415,146,84448359512095
12416,146,84128364446073
12417,146,8414227756504
12418,146,84587483451787
12419,146,8455965887474
12420,146,78282521987265
12421,146,78268597757483
12422,146,78561001035345
12423,146,7857492471038
12424,146,7840783886652
12425,146,78435686771326
12426,146,82917822156384
12427,146,82862160239793
12428,146,83196125409225
12429,146,8316829555868
12430,146,82583844326302
12431,146,82611676392457
12432,146,1956624789269
12433,146,19552211590926
12434,146,1956624789269
12435,146,19552211590926
12436,146,19411847090862
12437,146,19411847090862
12438,146,22372966671497
12439,146,2235893575767
12440,146,2265357929357
12441,146,22667609641957
12442,146,2249924368424
12443,146,22527304946442
12444,146,22372966671497
12445,146,2235893575767
12446,146,2265357929357
12447,146,22667609641957
12448,146,2249924368424
12449,146,22527304946442
12450,146,208153708199
12451,146,208153708199
12452,146,2109604323231
12453,146,2112410988089
12454,146,2109604323231
12455,146,2112410988089
12456,146,66200283608651
12457,146,66144494724495
12458,146,66200283608651
12459,146,66144494724495
12460,146,65586582537588
12461,146,65586582537588
12462,146,68989186838326
12463,146,68933419165705
12464,146,69268018841217
12465,146,69240136117924
12466,146,68654574441945
12467,146,68682459391385
12468,146,68989186838326
12469,146,68933419165705
12470,146,69268018841217
12471,146,69240136117924
12472,146,68654574441945
12473,146,68682459391385
12474,146,62796384665688
12475,146,62796384665688
12476,146,6307545223985
12477,146,63103358413036
12478,146,6307545223985
12479,146,63103358413036
12480,153,850321201217
12481,153,85070142967788
12482,153,84525130880786
12483,153,84512455721625
12484,153,84943399416613
12485,153,84892701411428
12486,153,9136666828785
12487,153,91404659842746
12488,153,91493306074798
12489,153,91543960606091
12490,153,919111959872
12491,153,91923858963656
12492,153,85792541337594
12493,153,85779868266593
12494,153,8642616827096
12495,153,86476856171208
12496,153,86286774823242
12497,153,86350135794396
12498,153,90011513505516
12499,153,8996084888591
12500,153,90644793106722
12501,153,9065745816718
12502,153,9008750980947
12503,153,9015083948944
12504,153,46914820259929
12505,153,4695303221538
12506,153,46405309336637
12507,153,46392571130076
12508,153,4682565829053
12509,153,46774708128572
12510,153,4946186755608
12511,153,49500066831058
12512,153,4920720086391
12513,153,49219934399224
12514,153,49627396374527
12515,153,4960193063483
12516,153,43857247091012
12517,153,43844504653376
12518,153,44112091399353
12519,153,44124833392559
12520,153,43971928077346
12521,153,43997412508176
12522,153,48099302407132
12523,153,48048360700943
12524,153,48354005865804
12525,153,48328535900345
12526,153,4779364709745
12527,153,47819118838254
12528,154,16652869072954
12529,154,16690736103968
12530,154,16779091786265
12531,154,1682958029287
12532,154,1719561207651
12533,154,17208233552157
12534,154,128652261789
12535,154,1290311182344
12536,154,12612650455435
12537,154,12625279438217
12538,154,1302939596013
12539,154,1300413929834
12540,154,14254244710224
12541,154,1430474975809
12542,154,13875446301404
12543,154,13888073214991
12544,154,14431010929823
12545,154,14393132795487
12546,154,1845765736131
12547,154,1847027677084
12548,154,18079065469595
12549,154,18053825349068
12550,154,18217884655363
12551,154,18180025125335
12552,153,60404550705553
12553,153,6039183570726
12554,153,61040273782942
12555,153,61091129356026
12556,153,60900419220664
12557,153,60963989791944
12558,153,56589106716677
12559,153,56576385399342
12560,153,56843528637438
12561,153,56856249512185
12562,153,56703597624266
12563,153,56729039816338
12564,153,63582640051584
12565,153,63633478794975
12566,153,63201338751185
12567,153,6321404909947
12568,153,63760574181492
12569,153,63722445786328
12570,153,62171730687731
12571,153,62235290737823
12572,153,61790359341722
12573,153,61815784687244
12574,153,62489525678842
12575,153,62451390974127
12576,154,0266721666408
12577,154,02616635268515
12578,154,03299456080168
12579,154,03312100339105
12580,154,0274308813453
12581,154,02806313788938
12582,153,9887268973008
12583,153,98822083403203
12584,153,99125716375286
12585,153,99100414084944
12586,153,9856904677933
12587,153,9859435081594
12588,154,05827894879246
12589,154,05840534988118
12590,154,0544868196772
12591,154,05423400443155
12592,154,05587728869614
12593,154,05549807236207
12594,154,00213636211
12595,154,00276882636336
12596,153,99834146749265
12597,153,9985944662859
12598,154,00529863142987
12599,154,00491916596832
12600,153,850321201217
12601,153,85070142967788
12602,153,84525130880786
12603,153,84512455721625
12604,153,84943399416613
12605,153,84892701411428
12606,153,9136666828785
12607,153,91404659842746
12608,153,91493306074798
12609,153,91543960606091
12610,153,919111959872
12611,153,91923858963656
12612,153,85792541337594
12613,153,85779868266593
12614,153,8642616827096
12615,153,86476856171208
12616,153,86286774823242
12617,153,86350135794396
12618,153,90011513505516
12619,153,8996084888591
12620,153,90644793106722
12621,153,9065745816718
12622,153,9008750980947
12623,153,9015083948944
12624,153,46914820259929
12625,153,4695303221538
12626,153,46405309336637
12627,153,46392571130076
12628,153,4682565829053
12629,153,46774708128572
12630,153,4946186755608
12631,153,49500066831058
12632,153,4920720086391
12633,153,49219934399224
12634,153,49627396374527
12635,153,4960193063483
12636,153,43857247091012
12637,153,43844504653376
12638,153,44112091399353
12639,153,44124833392559
12640,153,43971928077346
12641,153,43997412508176
12642,153,48099302407132
12643,153,48048360700943
12644,153,48354005865804
12645,153,48328535900345
12646,153,4779364709745
12647,153,47819118838254
12648,154,16652869072954
12649,154,16690736103968
12650,154,16779091786265
12651,154,1682958029287
12652,154,1719561207651
12653,154,17208233552157
12654,154,128652261789
12655,154,1290311182344
12656,154,12612650455435
12657,154,12625279438217
12658,154,1302939596013
12659,154,1300413929834
12660,154,14254244710224
12661,154,1430474975809
12662,154,13875446301404
12663,154,13888073214991
12664,154,14431010929823
12665,154,14393132795487
12666,154,1845765736131
12667,154,1847027677084
12668,154,18079065469595
12669,154,18053825349068
12670,154,18217884655363
12671,154,18180025125335
12672,153,60404550705553
12673,153,6039183570726
12674,153,61040273782942
12675,153,61091129356026
12676,153,60900419220664
12677,153,60963989791944
12678,153,56589106716677
12679,153,56576385399342
12680,153,56843528637438
12681,153,56856249512185
12682,153,56703597624266
12683,153,56729039816338
12684,153,63582640051584
12685,153,63633478794975
12686,153,63201338751185
12687,153,6321404909947
12688,153,63760574181492
12689,153,63722445786328
12690,153,62171730687731
12691,153,62235290737823
12692,153,61790359341722
12693,153,61815784687244
12694,153,62489525678842
12695,153,62451390974127
12696,154,0266721666408
12697,154,02616635268515
12698,154,03299456080168
12699,154,03312100339105
12700,154,0274308813453
12701,154,02806313788938
12702,153,9887268973008
12703,153,98822083403203
12704,153,99125716375286
12705,153,99100414084944
12706,153,9856904677933
12707,153,9859435081594
12708,154,05827894879246
12709,154,05840534988118
12710,154,0544868196772
12711,154,05423400443155
12712,154,05587728869614
12713,154,05549807236207
12714,154,00213636211
12715,154,00276882636336
12716,153,99834146749265
12717,153,9985944662859
12718,154,00529863142987
12719,154,00491916596832
12720,147,99806729884222
12721,147,99793033385268
12722,147,99806729884222
12723,147,99793033385268
12724,147,99656067001416
12725,147,99656067001416
12726,148,06651806610205
12727,148,0663812277205
12728,148,07335966272512
12729,148,07390696314366
12730,148,07185456571258
12731,148,07253870451137
12732,148,06651806610205
12733,148,0663812277205
12734,148,07335966272512
12735,148,07390696314366
12736,148,07185456571258
12737,148,07253870451137
12738,148,0513274613936
12739,148,0513274613936
12740,148,05817046193678
12741,148,05885472720198
12742,148,05817046193678
12743,148,05885472720198
12744,147,58602661468768
12745,147,5858888838532
12746,147,58602661468768
12747,147,5858888838532
12748,147,5845115613694
12749,147,5845115613694
12750,147,6135676161368
12751,147,6134299366919
12752,147,6163211511036
12753,147,6164588251554
12754,147,61480671958424
12755,147,61508207308088
12756,147,6135676161368
12757,147,6134299366919
12758,147,6163211511036
12759,147,6164588251554
12760,147,61480671958424
12761,147,61508207308088
12762,147,59828362954437
12763,147,59828362954437
12764,147,6010377347887
12765,147,60131313966036
12766,147,6010377347887
12767,147,60131313966036
12768,148,33969028290886
12769,148,33955394804838
12770,148,34650670643836
12771,148,34705199325992
12772,148,3450071470088
12773,148,3456887686896
12774,148,29877858005125
12775,148,29864216995793
12776,148,30150672921977
12777,148,3016431340434
12778,148,3000062595985
12779,148,3002790745153
12780,148,37376613836773
12781,148,37431122484713
12782,148,36967786210644
12783,148,3698141416117
12784,148,37567392352412
12785,148,3752651165492
12786,148,35863839066684
12787,148,35931988709896
12788,148,35454928058658
12789,148,35482189493825
12790,148,36204581021974
12791,148,3616369281374
12792,148,33969028290886
12793,148,33955394804838
12794,148,34650670643836
12795,148,34705199325992
12796,148,3450071470088
12797,148,3456887686896
12798,148,29877858005125
12799,148,29864216995793
12800,148,30150672921977
12801,148,3016431340434
12802,148,3000062595985
12803,148,3002790745153
12804,148,37376613836773
12805,148,37431122484713
12806,148,36967786210644
12807,148,3698141416117
12808,148,37567392352412
12809,148,3752651165492
12810,148,35863839066684
12811,148,35931988709896
12812,148,35454928058658
12813,148,35482189493825
12814,148,36204581021974
12815,148,3616369281374
12816,148,18806746632356
12817,148,18806746632356
12818,148,1948978448582
12819,148,19558084808278
12820,148,1948978448582
12821,148,19558084808278
12822,148,14707196594782
12823,148,14707196594782
12824,148,14980570521976
12825,148,15007907359814
12826,148,14980570521976
12827,148,15007907359814
12828,148,22221306471477
12829,148,22289581622897
12830,148,21811642353617
12831,148,21838953999344
12832,148,22562675938914
12833,148,22521712433033
12834,148,22221306471477
12835,148,22289581622897
12836,148,21811642353617
12837,148,21838953999344
12838,148,22562675938914
12839,148,22521712433033
12840,152,42950428002578
12841,152,42898781056908
12842,152,42950428002578
12843,152,42898781056908
12844,152,42382292349808
12845,152,42382292349808
12846,152,49403542021457
12847,152,49351938777795
12848,152,5004855310171
12849,152,50061452766786
12850,152,49480946232117
12851,152,49545449140754
12852,152,49403542021457
12853,152,49351938777795
12854,152,5004855310171
12855,152,50061452766786
12856,152,49480946232117
12857,152,49545449140754
12858,152,43673448496432
12859,152,43673448496432
12860,152,44318944556076
12861,152,4438349115553
12862,152,44318944556076
12863,152,4438349115553
12864,152,04116498171794
12865,152,04064587057468
12866,152,04116498171794
12867,152,04064587057468
12868,152,03545456416668
12869,152,03545456416668
12870,152,0671160205767
12871,152,0665970865972
12872,152,0697106373495
12873,152,06945117965643
12874,152,0640023635715
12875,152,0642618398588
12876,152,0671160205767
12877,152,0665970865972
12878,152,0697106373495
12879,152,06945117965643
12880,152,0640023635715
12881,152,0642618398588
12882,152,00949271278068
12883,152,00949271278068
12884,152,01208929699519
12885,152,01234895053778
12886,152,01208929699519
12887,152,01234895053778
12888,152,751615438069
12889,152,75110114451084
12890,152,7580438153667
12891,152,75817237739415
12892,152,75238687191293
12893,152,7530297274975
12894,152,71303380704046
12895,152,7125192535845
12896,152,71560652230943
12897,152,71534925468325
12898,152,70994643429077
12899,152,71020372012129
12900,152,7837519157601
12901,152,78388043452634
12902,152,7798962522282
12903,152,77963920107325
12904,152,78131001811929
12905,152,7809244481984
12906,152,72666821034687
12907,152,7273112824578
12908,152,72280966395198
12909,152,72306690644416
12910,152,72988351674883
12911,152,72949768712857
12912,152,751615438069
12913,152,75110114451084
12914,152,7580438153667
12915,152,75817237739415
12916,152,75238687191293
12917,152,7530297274975
12918,152,71303380704046
12919,152,7125192535845
12920,152,71560652230943
12921,152,71534925468325
12922,152,70994643429077
12923,152,71020372012129
12924,152,7837519157601
12925,152,78388043452634
12926,152,7798962522282
12927,152,77963920107325
12928,152,78131001811929
12929,152,7809244481984
12930,152,72666821034687
12931,152,7273112824578
12932,152,72280966395198
12933,152,72306690644416
12934,152,72988351674883
12935,152,72949768712857
12936,152,17808651316375
12937,152,17808651316375
12938,152,18456343322555
12939,152,1852110949103
12940,152,18456343322555
12941,152,1852110949103
12942,152,13921340967948
12943,152,13921340967948
12944,152,14180556796725
12945,152,14206477893794
12946,152,14180556796725
12947,152,14206477893794
12948,152,21046560200708
12949,152,2111130432824
12950,152,20658083868395
12951,152,2068398290749
12952,152,21370275330665
12953,152,2133143024207
12954,152,21046560200708
12955,152,2111130432824
12956,152,20658083868395
12957,152,2068398290749
12958,152,21370275330665
12959,152,2133143024207
12960,185,82128168049923
12961,185,82154232645922
12962,185,8204128553516
12963,185,8205866210311
12964,185,82327994750665
12965,185,8231930672261
12966,185,79521339107075
12967,185,7954741101764
12968,185,79173706640705
12969,185,7916501566237
12970,185,7946050436453
12971,185,79425741475637
12972,185,78565318519728
12973,185,78582701590432
12974,185,78304568555572
12975,185,78295876764042
12976,185,78495785911613
12977,185,78469711049388
12978,185,81459151727762
12979,185,81450462887204
12980,185,81198482976177
12981,185,8116372659004
12982,185,8110290260143
12983,185,81076835055836
12984,186,25468060245964
12985,186,25494003683116
12986,186,2538158160015
12987,186,25398877393556
12988,186,25666958083838
12989,186,25658310440087
12990,186,2719746454892
12991,186,27223403168972
12992,186,27283926334835
12993,186,2731851082446
12994,186,2756924453367
12995,186,27577890403253
12996,186,26246331923795
12997,186,2626362611128
12998,186,2641927235348
12999,186,26453860054048
13000,186,26609503117038
13001,186,26626796630143
13002,186,29125371779995
13003,186,2911672734674
13004,186,2929825876036
13005,186,29306903025144
13006,186,29203171318267
13007,186,29220460016302
13008,185,96886402163602
13009,185,96912425407092
13010,185,9653941862417
13011,185,96530743869783
13012,185,96825680978895
13013,185,9679098298103
13014,186,0122260433816
13015,186,01248615450334
13016,186,0130930776251
13017,186,01343988905933
13018,186,01595423328305
13019,186,01604093359566
13020,185,97406853196264
13021,185,97398179251087
13022,185,978405401393
13023,185,9787523422097
13024,185,97745130747268
13025,185,9778849877409
13026,186,00294827099154
13027,186,00260142043186
13028,186,0072837938459
13029,186,00737050224149
13030,186,00346854440562
13031,186,00390210336073
13032,185,8725279903854
13033,185,87270165863748
13034,185,86992292765967
13035,185,86983609097786
13036,185,87183331413178
13037,185,87157280919794
13038,185,91593495631736
13039,185,9161085434842
13040,185,9176708133989
13041,185,9180179809255
13042,185,91958021875075
13043,185,9197537991107
13044,185,88728863339077
13045,185,8872018129329
13046,185,89162955288566
13047,185,89197681768707
13048,185,89067456799165
13049,185,89110865325074
13050,185,90656076790316
13051,185,9063003602854
13052,185,91090078746726
13053,185,9110743840351
13054,185,9080363972907
13055,185,908470401476
13056,186,16149692110238
13057,186,1614103562223
13058,186,15889993967917
13059,186,15855367001478
13060,186,15794769500246
13061,186,15768799021802
13062,186,2047692817854
13063,186,2046827571345
13064,186,20649975791707
13065,186,20658628087932
13066,186,20554800002492
13067,186,20572104763806
13068,186,17621178072966
13069,186,17586557545914
13070,186,180539237976
13071,186,180625785069
13072,186,17673108622122
13073,186,17716383858453
13074,186,1666041065401
13075,186,16634442590674
13076,186,17093201044463
13077,186,17110512241544
13078,186,16807561644504
13079,186,16850840904885
13080,183,17737885167247
13081,183,17764707601722
13082,183,17648476485016
13083,183,17666358291285
13084,183,17943521824154
13085,183,17934581195945
13086,183,15055244937747
13087,183,15082075230242
13088,183,14697500192693
13089,183,14688556395
13090,183,1499264061622
13091,183,14956866526046
13092,183,1407141325744
13093,183,14089302049652
13094,183,1380307718055
13095,183,13794132509227
13096,183,13999857739122
13097,183,13973024275597
13098,183,17049415798658
13099,183,17040474297596
13100,183,1678116696924
13101,183,16745399865005
13102,183,16682807096478
13103,183,16655981493295
13104,183,35602106736292
13105,183,356288769306
13106,183,35512872190702
13107,183,35530719169304
13108,183,35807342895026
13109,183,35798419679313
13110,183,34709722191988
13111,183,34736494992262
13112,183,34531234858622
13113,183,34540159307826
13114,183,34825737095164
13115,183,34807888744083
13116,183,3372799885008
13117,183,3374584930382
13118,183,33638746059978
13119,183,33647671378097
13120,183,33835101051125
13121,183,338261759155
13122,183,36699620610224
13123,183,36690698262913
13124,183,36610396746374
13125,183,3659255186941
13126,183,36512249493236
13127,183,36503326963577
13128,183,06107430264183
13129,183,06134286791706
13130,183,0574933570037
13131,183,05740383156768
13132,183,0604476472684
13133,183,0600895565573
13134,183,07897692973077
13135,183,07924544248465
13136,183,07718682457624
13137,183,07727633066543
13138,183,08014047930925
13139,183,0799614726444
13140,183,03958652695752
13141,183,03949698400407
13142,183,0413773676296
13143,183,0414669087433
13144,183,04039240959648
13145,183,0405714936637
13146,183,06939945977564
13147,183,06904140408395
13148,183,0711897172253
13149,183,071010693056
13150,183,0672511046161
13151,183,06743013613863
13152,182,96165101647853
13153,182,96183025472385
13154,182,95896240065582
13155,182,9588727787675
13156,182,96093405998536
13157,182,9606651998518
13158,182,97957310294737
13159,182,9797523060832
13160,182,9786770820031
13161,182,9787666844924
13162,182,9806483164972
13163,182,9805587158507
13164,182,9499997771683
13165,182,94991014649872
13166,182,95179237211767
13167,182,95188200094304
13168,182,95080644924266
13169,182,95098570873762
13170,182,96989561231817
13171,182,96962677852065
13172,182,97168781744702
13173,182,97159820802443
13174,182,96873066015667
13175,182,96890988453166
13176,183,25986551240555
13177,183,25977618458472
13178,183,25718563989864
13179,183,2568283176424
13180,183,25620300034097
13181,183,25593500590543
13182,183,27772932647525
13183,183,27764001606693
13184,183,27683621847484
13185,183,27665759583027
13186,183,27585378962095
13187,183,27576447738466
13188,183,24825216542615
13189,183,2478948083296
13190,183,25003893000272
13191,183,249860255113
13192,183,2461080019395
13193,183,24628668414658
13194,183,23833498863848
13195,183,23806694193473
13196,183,24012194662305
13197,183,2400325995516
13198,183,23717344725827
13199,183,23735214689066
13200,187,96842875611293
13201,187,9686834814225
13202,187,9675796667617
13203,187,96774948524566
13204,187,97038163250983
13205,187,9702967256842
13206,187,98540893247255
13207,187,98566361176705
13208,187,98625786077062
13209,187,986597429943
13210,187,98905926975578
13211,187,9891441596338
13212,187,97607021510285
13213,187,97624001824633
13214,187,9777682327331
13215,187,97810783257796
13216,187,97963601669554
13217,187,97980581339706
13218,188,00433821285452
13219,188,00425333669716
13220,188,00603571990823
13221,188,00612059445626
13222,188,00510209482206
13223,188,00527184552743
13224,187,7133571278385
13225,187,71361254587666
13226,187,71250572935776
13227,187,71267600967178
13228,187,7153153150349
13229,187,71523017731064
13230,187,7048427954591
13231,187,7050982366694
13232,187,70313983628952
13233,187,7032249849819
13234,187,70594970234922
13235,187,70577940983122
13236,187,69547613760443
13237,187,69564644881882
13238,187,69462457689633
13239,187,69470973331482
13240,187,69649800025473
13241,187,69641284545884
13242,187,72382869748688
13243,187,72374356748458
13244,187,7229773939892
13245,187,72280713236316
13246,187,7220409512238
13247,187,7219558196
13248,187,90047735308832
13249,187,900732262666
13250,187,90132704899088
13251,187,90166692520023
13252,187,90413099094792
13253,187,90421595757968
13254,187,87498290179298
13255,187,87523788055717
13256,187,87328302567778
13257,187,87336802021412
13258,187,87608780477268
13259,187,87591782054477
13260,187,88433167062715
13261,187,8846716083272
13262,187,88178209866675
13263,187,8818670855136
13264,187,8855214471957
13265,187,88526649634238
13266,187,91262727379274
13267,187,91271223274128
13268,187,9100784696116
13269,187,90990854687436
13270,187,911013039173
13271,187,9107581574873
13272,187,80611329948425
13273,187,80628341009628
13274,187,8078143917375
13275,187,8081546064903
13276,187,80968555762465
13277,187,80985566176554
13278,187,78059321691876
13279,187,78076337377126
13280,187,77974242803083
13281,187,77982750726656
13282,187,781614153408
13283,187,78152907579118
13284,187,79930862229185
13285,187,79964886786314
13286,187,7967567412082
13287,187,79684180502835
13288,187,80049947639753
13289,187,8002442946463
13290,187,8181903872318
13291,187,81836047596767
13292,187,815639019225
13293,187,81555397243096
13294,187,81751002920763
13295,187,81725489367778
13296,188,08917604266716
13297,188,08909124305956
13298,188,0908720187621
13299,188,09095681676402
13300,188,08993923569474
13301,188,0901088333042
13302,188,0637327302284
13303,188,063647907674
13304,188,06288450124117
13305,188,06271485452555
13306,188,06195144051753
13307,188,0618666163563
13308,188,08239183242006
13309,188,08247663806884
13310,188,07984762739483
13311,188,0796780112791
13312,188,08078051056293
13313,188,08052608879848
13314,188,07297792998713
13315,188,07314755818817
13316,188,07043347025242
13317,188,07034865374217
13318,188,07229941412305
13319,188,07204496941182
13320,185,09734346273672
13321,185,09760615151555
13322,185,09384087443618
13323,185,09375330803022
13324,185,09673051935317
13325,185,09638026416854
13326,185,14111463633708
13327,185,14137720092077
13328,185,14198984871987
13329,185,1423399313561
13330,185,14487799087578
13331,185,14496550892844
13332,185,10259709665343
13333,185,10250953853188
13334,185,1069748971214
13335,185,10732511221346
13336,185,10601179878512
13337,185,10644957199855
13338,185,13174934583964
13339,185,13139922314878
13340,185,13612576774173
13341,185,13621329406934
13342,185,13227452739295
13343,185,13271217641122
13344,184,8342806197656
13345,184,83454405681124
13346,184,8307680540649
13347,184,8306802382118
13348,184,83366593040532
13349,184,83331467750665
13350,184,85184144602897
